STM32_v0.1,,,SPS30_SN:929CAFA7A7A481D6
Counter,Latitude,Longitude,gpsUpdated,Speed,Altitude,Satellites,Date,Time,Millis,PM1.0,PM2.5,PM4.0,PM10,Temperature,Humidity,NC0.5,NC1.0,NC2.5,NC4.0,NC10,TypicalParticleSize,TVOC,eCO2,BatteryVIN
1603,59.346842,18.066211,1,0.0,39.6,8,20210621,83034,1625927,18.65,24.05,27.56,28.26,31.24,43.34,117.59,143.53,148.55,149.42,149.58,0.72,0,0,3.75
1604,59.346842,18.066209,1,0.0,39.6,8,20210621,83035,1626933,18.68,24.11,27.63,28.33,31.24,43.47,117.79,143.79,148.83,149.71,149.87,0.72,0,0,3.75
1605,59.346842,18.066207,1,0.0,39.6,8,20210621,83036,1627943,18.69,24.12,27.65,28.36,31.22,43.66,117.79,143.81,148.87,149.75,149.91,0.73,0,0,3.75
1606,59.346842,18.066205,1,0.0,39.6,8,20210621,83037,1628953,18.72,24.17,27.71,28.41,31.24,43.80,118.01,144.08,149.15,150.03,150.19,0.72,0,0,3.74
1607,59.346842,18.066205,1,0.0,39.5,8,20210621,83038,1629959,18.84,24.33,27.90,28.61,31.24,43.89,118.73,144.98,150.09,150.98,151.14,0.72,0,0,3.75
1608,59.346842,18.066203,1,0.0,39.5,8,20210621,83039,1630959,18.95,24.49,28.09,28.81,31.26,44.02,119.40,145.83,150.98,151.88,152.04,0.73,0,0,3.75
1609,59.346842,18.066203,1,0.0,39.5,8,20210621,83040,1631959,19.08,24.68,28.31,29.04,31.24,44.08,120.18,146.80,152.01,152.92,153.08,0.73,0,0,3.75
1610,59.346842,18.066201,1,0.0,39.6,8,20210621,83041,1632959,19.19,24.83,28.50,29.23,31.24,44.05,120.83,147.62,152.87,153.79,153.96,0.73,0,0,3.75
1611,59.346842,18.066201,1,0.0,39.6,8,20210621,83042,1633965,19.27,24.93,28.62,29.36,31.25,44.07,121.34,148.25,153.52,154.44,154.61,0.72,0,0,3.75
1612,59.346842,18.066199,1,0.0,39.6,8,20210621,83043,1634965,19.34,25.02,28.71,29.45,31.25,44.18,121.77,148.77,154.06,154.98,155.15,0.72,0,0,3.75
1613,59.346842,18.066199,1,0.0,39.7,8,20210621,83044,1635975,19.38,25.05,28.74,29.48,31.25,44.23,122.05,149.08,154.36,155.28,155.45,0.71,0,0,3.74
1614,59.346851,18.066199,1,0.0,39.7,8,20210621,83045,1636981,19.41,25.08,28.76,29.50,31.24,44.18,122.28,149.34,154.61,155.53,155.70,0.72,0,0,3.75
1615,59.346851,18.066199,1,0.0,39.7,8,20210621,83046,1637981,19.49,25.17,28.86,29.60,31.27,44.16,122.77,149.93,155.21,156.13,156.30,0.72,0,0,3.75
1616,59.346851,18.066199,1,0.0,39.7,8,20210621,83047,1638991,19.55,25.25,28.94,29.68,31.26,44.08,123.23,150.47,155.76,156.68,156.85,0.72,0,0,3.74
1617,59.346851,18.066199,1,0.0,39.7,8,20210621,83048,1640001,19.61,25.32,29.03,29.77,31.25,43.96,123.59,150.90,156.21,157.13,157.30,0.72,0,0,3.75
1618,59.346851,18.066199,1,0.0,39.7,8,20210621,83049,1641007,19.66,25.39,29.10,29.85,31.24,43.76,123.92,151.30,156.63,157.55,157.72,0.72,0,0,3.74
1619,59.346851,18.066199,1,0.0,39.8,8,20210621,83050,1642017,19.78,25.54,29.28,30.03,31.22,43.66,124.69,152.24,157.59,158.53,158.70,0.72,0,0,3.75
1620,59.346851,18.066199,1,0.0,39.8,8,20210621,83051,1643027,19.89,25.66,29.41,30.16,31.25,43.64,125.36,153.04,158.41,159.35,159.52,0.71,0,0,3.75
1621,59.346851,18.066199,1,0.0,39.8,7,20210621,83052,1644033,19.99,25.79,29.55,30.31,31.25,43.72,126.03,153.84,159.23,160.17,160.34,0.71,0,0,3.75
1622,59.346851,18.066199,1,0.0,39.8,7,20210621,83053,1645033,20.06,25.86,29.63,30.38,31.24,43.76,126.50,154.39,159.78,160.72,160.89,0.71,0,0,3.75
1623,59.346851,18.066199,1,0.0,39.8,7,20210621,83054,1646043,20.06,25.84,29.59,30.34,31.24,43.90,126.55,154.41,159.78,160.72,160.89,0.70,0,0,3.75
1624,59.346851,18.066199,1,0.0,39.8,7,20210621,83055,1647053,20.01,25.77,29.50,30.24,31.26,44.14,126.29,154.07,159.42,160.35,160.52,0.70,0,0,3.75
1625,59.346851,18.066199,1,0.0,39.8,7,20210621,83056,1648059,19.99,25.74,29.45,30.20,31.26,44.25,126.20,153.95,159.28,160.20,160.37,0.71,0,0,3.75
1626,59.346851,18.066197,1,0.0,39.8,7,20210621,83057,1649069,20.01,25.75,29.46,30.20,31.26,44.24,126.36,154.11,159.43,160.36,160.53,0.70,0,0,3.74
1627,59.346851,18.066197,1,0.0,39.8,7,20210621,83058,1650079,20.10,25.84,29.55,30.29,31.22,44.15,126.92,154.77,160.09,161.01,161.19,0.69,0,0,3.75
1628,59.346851,18.066197,1,0.0,39.8,7,20210621,83059,1651085,20.16,25.90,29.61,30.35,31.24,43.84,127.40,155.31,160.63,161.56,161.73,0.69,0,0,3.74
1629,59.346851,18.066197,1,0.0,39.8,7,20210621,83100,1652095,20.20,25.94,29.64,30.38,31.23,43.81,127.69,155.63,160.95,161.87,162.04,0.69,0,0,3.75
1630,59.346851,18.066197,1,0.0,39.8,7,20210621,83101,1653105,20.25,25.99,29.69,30.43,31.24,43.76,128.02,156.03,161.34,162.27,162.44,0.70,0,0,3.75
1631,59.346851,18.066197,1,0.0,39.8,7,20210621,83102,1654115,20.22,25.94,29.63,30.36,31.25,43.82,127.84,155.78,161.08,162.00,162.17,0.70,0,0,3.75
1632,59.346851,18.066191,1,0.0,39.3,7,20210621,83103,1655120,20.21,25.92,29.60,30.33,31.24,43.91,127.80,155.72,161.00,161.92,162.09,0.70,0,0,3.75
1633,59.346842,18.066184,1,0.0,38.9,7,20210621,83104,1656130,20.21,25.89,29.55,30.29,31.24,43.88,127.84,155.72,160.98,161.90,162.07,0.70,0,0,3.74
1634,59.346842,18.066184,1,0.0,38.9,7,20210621,83105,1657140,20.24,25.92,29.57,30.30,31.25,43.92,128.08,155.99,161.24,162.15,162.32,0.70,0,0,3.75
1635,59.346842,18.066184,1,0.0,38.9,7,20210621,83106,1658146,20.20,25.86,29.49,30.22,31.23,44.07,127.86,155.70,160.93,161.84,162.00,0.71,0,0,3.74
1636,59.346842,18.066184,1,0.0,38.9,7,20210621,83107,1659151,20.27,25.94,29.58,30.31,31.23,44.12,128.30,156.22,161.46,162.37,162.54,0.71,0,0,3.75
1637,59.346842,18.066184,1,0.0,38.9,7,20210621,83108,1660151,20.31,25.99,29.64,30.37,31.26,44.01,128.60,156.58,161.83,162.74,162.91,0.71,0,0,3.74
1638,59.346842,18.066184,1,0.0,38.9,7,20210621,83109,1661151,20.37,26.06,29.71,30.44,31.25,43.92,128.94,157.00,162.25,163.17,163.34,0.71,0,0,3.75
1639,59.346842,18.066184,1,0.0,38.9,7,20210621,83110,1662158,20.44,26.15,29.82,30.55,31.24,43.76,129.42,157.57,162.85,163.76,163.93,0.71,0,0,3.75
1640,59.346842,18.066184,1,0.0,38.9,7,20210621,83111,1663168,20.51,26.24,29.93,30.66,31.26,43.72,129.83,158.09,163.39,164.31,164.48,0.72,0,0,3.75
1641,59.346842,18.066187,1,0.0,38.9,7,20210621,83112,1664178,20.67,26.47,30.20,30.94,31.26,43.75,130.80,159.30,164.66,165.59,165.77,0.73,0,0,3.74
1642,59.346842,18.066187,1,0.0,38.9,7,20210621,83113,1665184,20.81,26.66,30.43,31.18,31.24,43.79,131.66,160.38,165.79,166.73,166.90,0.73,0,0,3.75
1643,59.346842,18.066187,1,0.0,38.9,7,20210621,83114,1666194,20.97,26.88,30.69,31.45,31.23,43.71,132.63,161.58,167.05,168.00,168.18,0.73,0,0,3.74
1644,59.346842,18.066187,1,0.0,39.0,7,20210621,83115,1667204,21.20,27.18,31.03,31.80,31.24,43.58,134.04,163.31,168.85,169.81,169.99,0.72,0,0,3.74
1645,59.346842,18.066187,1,0.0,39.0,7,0,83117,1668214,21.32,27.35,31.24,32.02,31.22,43.44,134.75,164.21,169.80,170.77,170.95,0.73,0,0,3.75
1646,59.346842,18.066187,1,0.0,39.0,7,0,83118,1669223,21.43,27.52,31.45,32.23,31.24,43.41,135.40,165.05,170.69,171.67,171.85,0.73,0,0,3.75
1647,59.346842,18.066187,1,0.0,39.0,7,0,83119,1670226,21.50,27.62,31.57,32.36,31.18,43.46,135.81,165.57,171.25,172.23,172.41,0.73,0,0,3.75
1648,59.346842,18.066187,1,0.0,39.0,7,0,83120,1671229,21.48,27.61,31.57,32.36,31.20,43.38,135.71,165.46,171.14,172.13,172.31,0.73,0,0,3.74
1649,59.346842,18.066189,1,0.0,39.0,7,0,83121,1672238,21.47,27.59,31.55,32.34,31.16,43.20,135.61,165.35,171.02,172.01,172.19,0.73,0,0,3.75
1650,59.346842,18.066189,1,0.0,39.0,7,0,83122,1673241,21.47,27.58,31.53,32.32,31.20,43.13,135.62,165.34,171.01,172.00,172.18,0.72,0,0,3.75
1651,59.346842,18.066189,1,0.0,39.0,7,0,83123,1674244,21.49,27.60,31.55,32.33,31.24,43.46,135.82,165.56,171.22,172.21,172.39,0.72,0,0,3.75
1652,59.346842,18.066189,1,0.0,39.0,7,0,83124,1675247,21.50,27.61,31.55,32.34,31.21,44.13,135.83,165.58,171.25,172.23,172.41,0.73,0,0,3.74
1653,59.346842,18.066193,1,0.0,40.0,7,0,83125,1676256,21.48,27.58,31.51,32.30,31.21,44.42,135.79,165.50,171.15,172.13,172.31,0.72,0,0,3.74
1654,59.346842,18.066193,1,0.0,39.9,7,0,83126,1677259,21.50,27.60,31.53,32.32,31.22,44.55,135.92,165.66,171.31,172.29,172.47,0.72,0,0,3.74
1655,59.346842,18.066193,1,0.0,39.6,7,0,83127,1678262,21.52,27.61,31.54,32.33,31.21,44.52,136.01,165.75,171.40,172.38,172.56,0.72,0,0,3.75
1656,59.346842,18.066193,1,0.0,39.6,7,0,83128,1679265,21.56,27.66,31.59,32.38,31.23,44.56,136.31,166.11,171.75,172.74,172.92,0.72,0,0,3.74
1657,59.346842,18.066195,1,0.0,39.6,7,0,83129,1680274,21.59,27.68,31.61,32.39,31.23,44.89,136.54,166.36,171.99,172.97,173.16,0.71,0,0,3.74
1658,59.346834,18.066195,1,0.0,39.6,7,0,83130,1681277,21.54,27.61,31.52,32.30,31.23,45.35,136.22,165.96,171.57,172.55,172.73,0.71,0,0,3.75
1659,59.346834,18.066195,1,0.0,39.6,7,0,83131,1682280,21.53,27.60,31.51,32.29,31.22,45.66,136.18,165.91,171.53,172.50,172.68,0.72,0,0,3.75
1660,59.346834,18.066195,1,0.0,39.6,7,0,83132,1683289,21.47,27.53,31.44,32.22,31.25,45.81,135.81,165.46,171.07,172.05,172.23,0.72,0,0,3.74
1661,59.346834,18.066195,1,0.0,39.6,7,0,83133,1684292,21.34,27.37,31.25,32.03,31.25,45.95,134.91,164.39,169.97,170.94,171.12,0.72,0,0,3.74
1662,59.346834,18.066195,1,0.0,39.6,7,0,83134,1685295,21.12,27.11,30.97,31.74,31.23,46.01,133.54,162.75,168.29,169.25,169.43,0.72,0,0,3.75
1663,59.346834,18.066195,1,0.0,39.6,7,0,83135,1686297,20.98,26.93,30.77,31.54,31.25,46.16,132.65,161.66,167.17,168.13,168.30,0.71,0,0,3.74
1664,59.346834,18.066195,1,0.0,39.6,7,0,83136,1687306,20.81,26.72,30.53,31.30,31.24,46.56,131.50,160.29,165.77,166.72,166.89,0.72,0,0,3.75
1665,59.346834,18.066197,1,0.0,39.6,7,0,83137,1688309,20.71,26.60,30.41,31.17,31.26,47.08,130.85,159.52,164.98,165.93,166.10,0.72,0,0,3.75
1666,59.346834,18.066197,1,0.0,39.7,7,0,83138,1689312,20.62,26.49,30.28,31.04,31.27,47.77,130.25,158.79,164.23,165.18,165.35,0.71,0,0,3.75
1667,59.346834,18.066203,1,2.1,40.8,7,0,83139,1690315,20.47,26.29,30.05,30.80,31.26,47.92,129.35,157.68,163.07,164.01,164.18,0.71,0,0,3.74
1668,59.346834,18.066215,1,2.2,42.1,7,0,83140,1691324,20.33,26.10,29.82,30.57,31.25,48.15,128.45,156.57,161.92,162.85,163.02,0.70,0,0,3.75
1669,59.346834,18.066215,1,0.0,41.9,7,0,83141,1692327,20.22,25.95,29.65,30.39,31.22,48.04,127.78,155.73,161.04,161.97,162.14,0.70,0,0,3.74
1670,59.346834,18.066213,1,0.0,41.8,7,0,83142,1693330,20.12,25.83,29.52,30.26,31.22,47.38,127.16,155.00,160.29,161.21,161.38,0.72,0,0,3.74
1671,59.346834,18.066213,1,0.0,41.6,7,0,83143,1694339,20.02,25.71,29.40,30.13,31.22,46.60,126.46,154.17,159.45,160.37,160.54,0.72,0,0,3.74
1672,59.346834,18.066211,1,0.0,41.5,7,0,83144,1695342,19.96,25.64,29.31,30.04,31.21,45.94,126.13,153.76,159.03,159.94,160.11,0.71,0,0,3.74
1673,59.346834,18.066211,1,0.0,41.4,7,0,83145,1696345,19.97,25.64,29.29,30.02,31.22,45.43,126.21,153.83,159.08,159.99,160.16,0.70,0,0,3.74
1674,59.346834,18.066209,1,0.0,41.4,7,0,83146,1697348,20.05,25.72,29.38,30.11,31.19,45.01,126.76,154.47,159.72,160.63,160.80,0.70,0,0,3.75
1675,59.346834,18.066209,1,0.0,41.4,7,0,83147,1698357,20.12,25.79,29.45,30.18,31.20,44.55,127.22,155.00,160.26,161.17,161.34,0.71,0,0,3.75
1676,59.346834,18.066207,1,0.0,41.4,7,0,83148,1699360,20.17,25.86,29.52,30.25,31.18,44.26,127.60,155.45,160.71,161.62,161.79,0.72,0,0,3.74
1677,59.346834,18.066207,1,0.0,41.4,7,0,83149,1700363,20.29,26.01,29.69,30.43,31.19,44.12,128.30,156.32,161.61,162.53,162.70,0.72,0,0,3.74
1678,59.346834,18.066205,1,0.0,41.4,7,0,83150,1701366,20.39,26.13,29.84,30.58,31.18,44.08,128.93,157.08,162.40,163.33,163.50,0.72,0,0,3.75
1679,59.346834,18.066205,1,0.0,41.4,7,0,83151,1702375,20.55,26.35,30.08,30.83,31.16,44.04,130.00,158.38,163.74,164.67,164.84,0.72,0,0,3.74
1680,59.346834,18.066205,1,0.0,41.4,7,0,83152,1703378,20.66,26.48,30.24,30.99,31.19,43.94,130.63,159.16,164.55,165.49,165.66,0.72,0,0,3.74
1681,59.346834,18.066203,1,0.0,41.4,7,0,83153,1704381,20.75,26.60,30.37,31.13,31.13,43.75,131.23,159.88,165.30,166.24,166.41,0.73,0,0,3.75
1682,59.346834,18.066203,1,0.0,41.4,7,0,83154,1705384,20.84,26.71,30.49,31.25,31.15,43.63,131.85,160.62,166.05,166.99,167.17,0.72,0,0,3.74
1683,59.346834,18.066203,1,0.0,41.5,7,0,83155,1706393,20.86,26.73,30.50,31.26,31.16,43.50,132.01,160.79,166.22,167.16,167.33,0.72,0,0,3.75
1684,59.346834,18.066203,1,0.0,41.5,7,0,83156,1707396,20.81,26.67,30.43,31.19,31.14,43.41,131.68,160.39,165.81,166.75,166.92,0.73,0,0,3.74
1685,59.346834,18.066203,1,0.0,41.5,7,0,83157,1708399,20.68,26.50,30.24,30.99,31.12,43.22,130.80,159.34,164.72,165.66,165.83,0.73,0,0,3.75
1686,59.346834,18.066205,1,0.0,41.5,7,0,83158,1709408,20.59,26.38,30.12,30.87,31.14,43.10,130.22,158.64,164.01,164.94,165.11,0.74,0,0,3.74
1687,59.346834,18.066205,1,0.0,41.5,7,0,83159,1710410,20.55,26.34,30.07,30.82,31.14,43.08,129.99,158.36,163.72,164.65,164.82,0.74,0,0,3.74
1688,59.346834,18.066205,1,0.0,41.5,7,0,83200,1711413,20.56,26.36,30.10,30.84,31.10,43.10,130.04,158.43,163.80,164.73,164.90,0.74,0,0,3.74
1689,59.346834,18.066205,1,0.0,41.5,7,0,83201,1712415,20.60,26.40,30.14,30.89,31.12,43.17,130.27,158.71,164.08,165.01,165.18,0.73,0,0,3.74
1690,59.346834,18.066205,1,0.0,41.5,7,0,83202,1713424,20.61,26.42,30.16,30.91,31.13,43.29,130.33,158.78,164.16,165.09,165.27,0.74,0,0,3.74
1691,59.346834,18.066205,1,0.0,41.5,7,0,83203,1714427,20.61,26.41,30.15,30.90,31.12,43.39,130.37,158.82,164.19,165.12,165.29,0.73,0,0,3.74
1692,59.346834,18.066203,1,1.2,42.3,7,0,83204,1715430,20.68,26.50,30.25,31.00,31.14,43.47,130.83,159.38,164.77,165.70,165.88,0.73,0,0,3.74
1693,59.346842,18.066195,1,2.4,42.6,7,0,83205,1716433,20.80,26.63,30.38,31.13,31.14,43.48,131.62,160.30,165.69,166.62,166.80,0.73,0,0,3.74
1694,59.346842,18.066189,1,2.4,43.2,7,0,83206,1717442,20.79,26.61,30.35,31.10,31.12,43.49,131.57,160.22,165.60,166.53,166.70,0.73,0,0,3.74
1695,59.346851,18.066184,1,2.7,43.9,7,0,83207,1718445,20.81,26.64,30.40,31.15,31.08,43.43,131.73,160.43,165.82,166.75,166.93,0.73,0,0,3.75
1696,59.346859,18.066184,1,2.9,44.7,7,0,83208,1719448,20.72,26.51,30.24,30.98,31.09,43.38,131.13,159.68,165.03,165.96,166.13,0.72,0,0,3.74
1697,59.346859,18.066184,1,1.9,45.8,7,0,83209,1720457,20.63,26.38,30.08,30.82,31.07,43.30,130.63,159.03,164.34,165.27,165.44,0.71,0,0,3.74
1698,59.346867,18.066182,1,1.3,45.9,7,0,83210,1721460,20.53,26.25,29.92,30.65,31.08,43.21,130.04,158.29,163.57,164.49,164.66,0.72,0,0,3.74
1699,59.346867,18.066182,1,0.0,45.8,7,0,83211,1722463,20.47,26.15,29.80,30.53,31.09,43.08,129.71,157.86,163.10,164.02,164.18,0.71,0,0,3.74
1700,59.346867,18.066182,1,0.0,45.7,7,0,83212,1723466,20.45,26.11,29.73,30.46,31.08,43.01,129.58,157.68,162.90,163.81,163.97,0.71,0,0,3.75
1701,59.346867,18.066182,1,0.0,45.7,7,0,83213,1724475,20.49,26.13,29.75,30.47,31.12,42.98,129.89,158.01,163.22,164.13,164.29,0.71,0,0,3.74
1702,59.346867,18.066182,1,0.0,45.6,7,0,83214,1725478,20.53,26.16,29.76,30.49,31.11,43.16,130.19,158.33,163.52,164.42,164.59,0.71,0,0,3.74
1703,59.346867,18.066182,1,0.0,45.6,7,0,83215,1726481,20.54,26.15,29.74,30.46,31.09,43.57,130.31,158.44,163.61,164.51,164.67,0.71,0,0,3.74
1704,59.346867,18.066182,1,0.0,45.5,7,0,83216,1727484,20.59,26.19,29.77,30.48,31.07,43.79,130.71,158.87,164.03,164.92,165.09,0.70,0,0,3.74
1705,59.346867,18.066184,1,0.0,45.4,7,0,83217,1728493,20.66,26.27,29.85,30.56,31.12,43.75,131.20,159.45,164.61,165.50,165.67,0.71,0,0,3.74
1706,59.346867,18.066184,1,0.0,45.4,7,0,83218,1729496,20.74,26.35,29.93,30.64,31.08,43.67,131.74,160.07,165.23,166.12,166.29,0.71,0,0,3.74
1707,59.346867,18.066184,1,0.0,45.4,7,0,83219,1730499,20.84,26.46,30.04,30.75,31.08,43.84,132.41,160.85,166.01,166.90,167.07,0.71,0,0,3.74
1708,59.346867,18.066184,1,0.0,45.4,7,0,83220,1731509,20.95,26.58,30.16,30.88,31.08,44.15,133.17,161.74,166.91,167.80,167.97,0.70,0,0,3.75
1709,59.346867,18.066184,1,0.0,45.4,7,0,83221,1732512,21.03,26.67,30.25,30.96,31.08,44.18,133.75,162.40,167.57,168.47,168.63,0.70,0,0,3.74
1710,59.346867,18.066184,1,0.0,45.4,7,0,83222,1733515,21.13,26.79,30.38,31.09,31.06,44.14,134.41,163.19,168.38,169.28,169.44,0.70,0,0,3.74
1711,59.346867,18.066184,1,0.0,45.4,7,0,83223,1734518,21.17,26.82,30.41,31.13,31.04,44.10,134.69,163.51,168.69,169.59,169.75,0.70,0,0,3.74
1712,59.346867,18.066184,1,0.0,45.4,7,0,83224,1735527,21.24,26.89,30.47,31.18,31.07,43.95,135.18,164.06,169.24,170.13,170.30,0.70,0,0,3.74
1713,59.346867,18.066184,1,0.0,45.4,7,0,83225,1736530,21.28,26.90,30.47,31.18,31.03,43.73,135.48,164.37,169.52,170.42,170.58,0.70,0,0,3.74
1714,59.346867,18.066184,1,0.0,45.4,7,0,83226,1737533,21.35,26.98,30.54,31.26,31.06,43.55,136.00,164.97,170.12,171.02,171.18,0.70,0,0,3.75
1715,59.346867,18.066184,1,0.0,45.4,7,0,83227,1738536,21.40,27.03,30.60,31.31,31.10,43.40,136.34,165.37,170.53,171.42,171.59,0.71,0,0,3.74
1716,59.346867,18.066184,1,0.0,45.4,7,0,83228,1739545,21.44,27.08,30.64,31.36,31.03,43.22,136.59,165.67,170.82,171.72,171.89,0.71,0,0,3.74
1717,59.346867,18.066187,1,0.0,45.4,7,0,83229,1740548,21.40,27.03,30.58,31.29,31.04,43.06,136.36,165.37,170.52,171.41,171.58,0.71,0,0,3.74
1718,59.346867,18.066187,1,0.0,45.4,7,0,83230,1741551,21.36,26.97,30.52,31.23,31.02,42.97,136.09,165.04,170.17,171.06,171.23,0.71,0,0,3.74
1719,59.346867,18.066187,1,0.0,45.4,7,0,83231,1742561,21.30,26.89,30.42,31.13,31.06,42.95,135.69,164.56,169.67,170.56,170.72,0.71,0,0,3.74
1720,59.346867,18.066187,1,0.0,45.4,7,0,83232,1743564,21.22,26.78,30.30,31.00,31.03,43.00,135.27,164.02,169.10,169.98,170.15,0.71,0,0,3.74
1721,59.346867,18.066189,1,0.0,45.4,7,0,83233,1744567,21.16,26.70,30.20,30.90,31.06,42.96,134.85,163.50,168.57,169.44,169.61,0.71,0,0,3.74
1722,59.346867,18.066189,1,0.0,45.4,7,0,83234,1745570,21.15,26.69,30.19,30.89,31.03,42.88,134.80,163.45,168.51,169.39,169.55,0.72,0,0,3.75
1723,59.346867,18.066189,1,0.0,45.4,7,0,83235,1746580,21.09,26.62,30.12,30.81,31.04,42.81,134.44,163.02,168.07,168.95,169.11,0.71,0,0,3.74
1724,59.346867,18.066187,1,0.6,45.6,7,0,83236,1747583,21.12,26.66,30.17,30.87,31.02,42.79,134.60,163.23,168.29,169.17,169.34,0.71,0,0,3.74
1725,59.346867,18.066187,1,0.0,45.6,7,0,83237,1748586,21.08,26.61,30.11,30.80,31.04,42.77,134.32,162.89,167.94,168.82,168.98,0.71,0,0,3.74
1726,59.346867,18.066187,1,0.0,45.6,7,0,83238,1749589,20.96,26.46,29.93,30.62,31.02,42.71,133.58,161.98,167.00,167.87,168.04,0.71,0,0,3.74
1727,59.346867,18.066187,1,0.0,45.6,7,0,83239,1750599,20.88,26.37,29.84,30.54,31.01,42.66,133.06,161.38,166.40,167.27,167.43,0.71,0,0,3.74
1728,59.346867,18.066187,1,0.0,45.6,7,0,83240,1751602,20.81,26.28,29.75,30.44,31.02,42.74,132.55,160.77,165.78,166.65,166.81,0.71,0,0,3.74
1729,59.346867,18.066187,1,0.0,45.6,7,0,83241,1752605,20.68,26.12,29.57,30.26,31.02,42.72,131.75,159.80,164.78,165.64,165.80,0.71,0,0,3.74
1730,59.346867,18.066189,1,0.0,45.6,7,0,83242,1753614,20.57,25.99,29.42,30.10,31.04,42.69,131.06,158.97,163.93,164.79,164.95,0.71,0,0,3.74
1731,59.346859,18.066189,1,0.0,45.6,7,0,83243,1754617,20.53,25.94,29.37,30.05,31.00,42.67,130.79,158.65,163.60,164.46,164.62,0.70,0,0,3.74
1732,59.346859,18.066189,1,0.0,45.6,7,0,83244,1755620,20.52,25.92,29.33,30.02,30.97,42.65,130.72,158.55,163.48,164.34,164.50,0.70,0,0,3.74
1733,59.346859,18.066189,1,0.0,45.6,7,0,83245,1756623,20.50,25.89,29.29,29.97,31.00,42.62,130.65,158.44,163.36,164.21,164.37,0.69,0,0,3.74
1734,59.346867,18.066195,1,1.6,45.3,7,0,83246,1757632,20.46,25.81,29.19,29.87,31.01,42.63,130.43,158.14,163.03,163.88,164.03,0.69,0,0,3.74
1735,59.346867,18.066197,1,1.5,44.8,7,0,83247,1758635,20.42,25.75,29.11,29.79,30.98,42.68,130.23,157.87,162.74,163.58,163.74,0.69,0,0,3.74
1736,59.346867,18.066197,1,0.0,44.8,7,0,83247,1759638,20.34,25.63,28.96,29.63,31.00,42.69,129.76,157.26,162.09,162.93,163.08,0.68,0,0,3.74
1737,59.346867,18.066197,1,0.0,44.8,7,0,83247,1760641,20.29,25.56,28.87,29.54,31.01,42.66,129.46,156.89,161.69,162.52,162.68,0.69,0,0,3.74
1738,59.346867,18.066197,1,0.0,44.8,7,0,83247,1761650,20.26,25.50,28.80,29.46,31.00,42.48,129.27,156.63,161.42,162.24,162.40,0.68,0,0,3.74
1739,59.346867,18.066197,1,0.0,44.8,7,0,83247,1762653,20.23,25.46,28.75,29.41,30.98,42.37,129.11,156.42,161.19,162.02,162.17,0.69,0,0,3.74
1740,59.346867,18.066197,1,0.0,44.8,7,0,83247,1763656,20.20,25.42,28.71,29.37,30.97,42.29,128.91,156.19,160.95,161.78,161.93,0.69,0,0,3.74
1741,59.346867,18.066197,1,0.0,44.8,7,0,83247,1764665,20.19,25.41,28.70,29.36,30.98,42.27,128.86,156.12,160.88,161.71,161.86,0.69,0,0,3.74
1742,59.346867,18.066197,1,0.0,44.8,7,0,83247,1765668,20.14,25.35,28.62,29.28,30.96,42.27,128.56,155.76,160.50,161.32,161.48,0.70,0,0,3.74
1743,59.346867,18.066197,1,0.0,44.8,7,0,83247,1766671,20.12,25.32,28.60,29.25,30.96,42.34,128.42,155.59,160.33,161.15,161.31,0.70,0,0,3.74
1744,59.346867,18.066197,1,0.0,44.8,7,0,83247,1767674,20.12,25.32,28.59,29.24,30.95,42.41,128.42,155.58,160.32,161.14,161.29,0.70,0,0,3.73
1745,59.346867,18.066197,1,0.0,44.8,7,0,83247,1768683,20.10,25.30,28.56,29.22,30.97,42.38,128.31,155.45,160.19,161.01,161.16,0.70,0,0,3.73
1746,59.346867,18.066197,1,0.0,44.8,7,0,8,1769686,20.09,25.29,28.56,29.22,30.93,42.45,128.16,155.30,160.04,160.86,161.02,0.71,0,0,3.73
1747,59.346867,18.066197,1,0.0,44.8,7,0,83259,1770696,20.09,25.30,28.58,29.24,30.96,42.56,128.16,155.30,160.06,160.88,161.04,0.70,0,0,3.74
1748,59.346867,18.066197,1,0.0,44.8,7,0,83300,1771699,20.04,25.25,28.54,29.19,30.95,42.63,127.84,154.94,159.70,160.52,160.68,0.70,0,0,3.74
1749,59.346867,18.066197,1,0.0,44.8,7,0,83301,1772708,19.98,25.18,28.47,29.12,30.95,42.79,127.38,154.41,159.17,159.99,160.14,0.71,0,0,3.74
1750,59.346867,18.066197,1,0.0,44.8,7,20210621,83302,1773711,19.88,25.08,28.36,29.01,30.98,42.85,126.77,153.69,158.43,159.25,159.41,0.71,0,0,3.74
1751,59.346867,18.066197,1,0.0,44.8,7,20210621,83303,1774721,19.80,24.99,28.26,28.92,30.91,42.89,126.18,153.00,157.74,158.56,158.72,0.71,0,0,3.74
1752,59.346867,18.066197,1,0.0,44.8,7,20210621,83304,1775727,19.82,25.03,28.33,28.99,30.94,43.00,126.28,153.16,157.93,158.76,158.91,0.72,0,0,3.74
1753,59.346867,18.066197,1,0.0,44.8,7,20210621,83305,1776737,19.85,25.08,28.39,29.05,30.94,43.03,126.45,153.38,158.17,159.00,159.16,0.71,0,0,3.74
1754,59.346867,18.066197,1,0.0,44.8,7,20210621,83306,1777747,19.87,25.12,28.44,29.11,30.93,43.09,126.50,153.47,158.28,159.11,159.26,0.71,0,0,3.74
